NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2017|249845100|175327029106|29|9|1989|27|28|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844909|119596920978|8|10|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844923|118315955240|15|12|1999|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844988|121815991819|15|3|2003|14|14|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249845080|123258012171|25|12|1987|29|30|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844912|119594530331|16|1|2002|15|15|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844926|110051602872|3|5|1998|19|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844939|123614444880|11|10|2002|14|15|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249845059|118320877430|9|9|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844911|121130012092|26|6|2002|14|15|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844946|118231597459|29|9|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844962|112919518223|1|11|1999|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249844925|118322449207|28|2|2001|16|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365473||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841796|111387703888|14|4|2000|17|17|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841798|112142652513|4|3|2001|16|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841988|122222256398|18|4|1983|34|34|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841793|111991677110|10|4|2001|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841800|117410577362|4|4|2002|15|15|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841906|118167387789|26|1|1979|38|38|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841806|113878536436|30|7|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841799|111183251334|29|8|2001|15|16|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841797|111938163434|4|2|2002|15|15|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841883|116766285841|23|5|2000|17|17|260|0|0|0|0|5|1|5|1|76|31|3135209|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249841860|119514794914|13|6|2002|14|15|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10365332||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830030|118281311729|10|3|2001|16|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830014|111258747595|4|7|2001|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830029|118226175967|2|2|1996|21|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830087|119530864891|22|11|2001|15|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|275765378|119518330661|5|8|2001|15|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830086|119530839862|18|9|2001|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|275764465|119531346452|6|8|2001|15|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830065|119531811554|4|8|2001|15|16|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|275765365|119530720628|16|12|2000|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830186|175326898836|8|2|1991|26|26|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830164|175326896973|9|11|2001|15|16|260|0|0|0|0|5|2|0|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830017|112142651975|28|1|1990|27|27|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830023|117979577247|19|8|1998|18|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830034|118303817760|22|11|1999|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830028|118223551259|14|8|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830010|110353195943|13|11|1989|27|28|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830022|114901295453|20|12|1999|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830026|118169686090|20|2|2000|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830069|121314889710|7|10|2001|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830040|119414251862|22|11|1998|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830025|118165255370|27|8|2000|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830009|110277792125|26|1|1999|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|249830016|112089349025|17|12|1998|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10364956||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879981|175858489787|27|11|1981|35|36|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879953|175858487067|15|10|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879578|121160399750|8|9|1996|20|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879576|122825597030|31|1|1996|21|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879508|118230555914|18|4|2001|16|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879567|118288359603|19|4|1999|18|18|260|0|0|0|0|5|2|4|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258877174|121188450149|24|5|1983|34|34|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258876988|118472584843|18|2|1991|26|26|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258877093|122030692106|18|12|1999|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258877006|122030684340|14|4|2001|16|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258877008|122030684502|30|9|1996|20|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258877038|119028739989|8|11|2001|15|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|272002982|119029855672|21|10|2000|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|10759750||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879663|122825605823|13|6|1997|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879698|122825608253|29|4|1969|48|48|260|0|0|0|0|5|2|5|1|76|31|3142700|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879611|111636088073|5|5|1997|20|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879909|122378873904|13|9|1984|32|33|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879581|118232957700|24|10|1999|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2017|258879514|121315257709|18|2|2000|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|10759989||0|0|31361461|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
