NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|TP_ETAPA_AGREGADA|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2015|138075458|110997295480|10|7|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4844962||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138075339|110997293780|30|6|1997|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4844962||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937340|114826025636|5|12|1997|17|18|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937338|113825200930|30|11|1994|20|21|270|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937404|122153620901|3|4|1986|29|29|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937327|111409816337|20|9|1998|16|17|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937398|122156875846|14|2|1990|25|25|270|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937396|122030608245|24|2|1986|29|29|270|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|138937350|118226013711|26|9|1997|17|18|270|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4883369||0|0|31356786|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139303091|112293619019|19|2|1998|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4896989||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139299950|112369053851|20|6|1998|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4896989||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139299976|123608541003|19|5|1948|67|67|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4896989||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139303105|114652902815|20|9|1992|22|23|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4896989||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139303095|114351052499|29|9|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4896989||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328208|113563708028|6|4|1997|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328158|118471978333|19|7|1998|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328193|112733590544|24|3|1998|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328205|110770924408|20|9|1998|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328203|111223787000|27|4|1999|16|16|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328194|121978126882|20|6|1995|19|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328149|121978133668|7|8|1973|41|42|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328165|112733590110|8|11|1992|22|23|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328136|119701995049|28|2|1986|29|29|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328228|124186553423|24|10|1992|22|23|260|0|0|0|0|5|2|5|1|76|31|3135209|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328166|114748007698|2|9|1971|43|44|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328146|121978133153|8|12|1997|17|18|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328147|121978133234|2|7|1975|39|40|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328204|113186523590|6|4|1999|16|16|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328137|121978131614|24|11|1998|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328207|113985452520|10|6|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328132|113488257079|11|4|1997|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328131|110016567330|15|10|1998|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328209|110620028571|13|1|1996|19|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328138|110997081928|24|2|1998|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|139328202|110921724593|28|4|1999|16|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|4897343||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390259|118311595975|25|2|1996|19|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390476|119036853620|10|10|1996|18|19|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390185|113186755378|18|11|1995|19|20|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390215|114338304854|26|6|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390656|123840122316|17|10|1996|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390159|111752391780|12|9|1993|21|22|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390170|112356343708|20|4|1995|20|20|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390472|113186730545|28|12|1997|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390263|111978781570|26|8|1993|21|22|260|0|0|0|0|5|2|3|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390655|119147831404|17|10|1991|23|24|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390228|114675674509|21|11|1996|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390312|113262139709|27|11|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390194|113488465500|30|7|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390148|111525928235|10|11|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390209|113985817200|5|7|1997|17|18|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390131|110921947894|7|3|1996|19|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390477|119036725894|25|1|1997|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871024||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390642|125190226807|16|11|1988|26|27|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390136|111072872780|22|11|1997|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390233|118282975930|23|9|1998|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390473|116032938416|30|9|1998|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390524|113757179365|12|8|1999|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390469|112054527377|8|9|1987|27|28|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390195|113488465690|19|5|1998|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390178|112733763155|26|2|1999|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2015|161390474|114640263510|13|2|1999|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|4|5871025||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
