ANO_CENSO|PK_COD_MATRICULA|FK_COD_ALUNO|NU_DIA|NU_MES|NU_ANO|NUM_IDADE_REFERENCIA|NUM_IDADE|NU_DUR_ESCOLARIZACAO|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NUM_DUR_AEE_MESMA_REDE|NUM_DUR_AEE_OUTRAS_REDES|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|FK_COD_PAIS_ORIGEM|FK_COD_ESTADO_NASC|FK_COD_MUNICIPIO_DNASC|FK_COD_ESTADO_END|FK_COD_MUNICIPIO_END|ID_ZONA_RESIDENCIAL|ID_TIPO_ATENDIMENTO|ID_N_T_E_P|ID_RESPONSAVEL_TRANSPORTE|ID_TRANSP_VANS_KOMBI|ID_TRANSP_MICRO_ONIBUS|ID_TRANSP_ONIBUS|ID_TRANSP_BICICLETA|ID_TRANSP_TR_ANIMAL|ID_TRANSP_OUTRO_VEICULO|ID_TRANSP_EMBAR_ATE5|ID_TRANSP_EMBAR_5A15|ID_TRANSP_EMBAR_15A35|ID_TRANSP_EMBAR_35|ID_TRANSP_TREM_METRO|ID_POSSUI_NEC_ESPECIAL|ID_TIPO_NEC_ESP_CEGUEIRA|ID_TIPO_NEC_ESP_BAIXA_VISAO|ID_TIPO_NEC_ESP_SURDEZ|ID_TIPO_NEC_ESP_DEF_AUDITIVA|ID_TIPO_NEC_ESP_SURDO_CEGUEIRA|ID_TIPO_NEC_ESP_DEF_FISICA|ID_TIPO_NEC_ESP_DEF_MENTAL|ID_TIPO_NEC_ESP_DEF_MULTIPLAS|ID_TIPO_NEC_ESP_AUTISMO|ID_TIPO_NEC_ESP_ASPERGER|ID_TIPO_NEC_ESP_RETT|ID_TIPO_NEC_ESP_TDI|ID_TIPO_NEC_ESP_SUPERDOTACAO|ID_TIPO_REC_ESP_LEDOR|ID_TIPO_REC_ESP_TRANSCRICAO|ID_TIPO_REC_ESP_INTERPRETE|ID_TIPO_REC_ESP_LIBRAS|ID_TIPO_REC_ESP_LABIAL|ID_TIPO_REC_ESP_BRAILLE|ID_TIPO_REC_ESP_AMPLIADA_16|ID_TIPO_REC_ESP_AMPLIADA_20|ID_TIPO_REC_ESP_AMPLIADA_24|ID_TIPO_REC_ESP_NENHUM|ID_INGRESSO_FEDERAIS|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|ID_ETAPA_AGREGADA_MAT|PK_COD_TURMA|FK_COD_CURSO_PROF|COD_UNIFICADA|FK_COD_TIPO_TURMA|PK_COD_ENTIDADE|FK_COD_ESTADO_ESCOLA|COD_MUNICIPIO_ESCOLA|FK_CODIGO_DISTRITO|ID_LOCALIZACAO_ESC|ID_DEPENDENCIA_ADM_ESC|DESC_CATA_ESCOLA_PRIV|ID_CONVENIADA_PP_ESC|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_SIST_S|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2014|34607711|110770924408|20|9|1998|15|16|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607713|113985452520|10|6|1998|15|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607715|113563708028|6|4|1997|17|17|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607716|110620028571|13|1|1996|18|18|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607757|121978131614|24|11|1998|15|16|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607816|124186553423|24|10|1992|21|22|260|0|0|0|0|2|5|1|76|31|3135209|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607697|112733590544|24|3|1998|16|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607708|110921724593|28|4|1999|15|15|260|0|0|0|0|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607710|113186523590|6|4|1999|15|15|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607747|110016567330|15|10|1998|15|16|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607748|113488257079|11|4|1997|17|17|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607758|110997081928|24|2|1998|16|16|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607756|119701995049|28|2|1986|28|28|260|0|0|0|0|2|5|1|76|31|3139300|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607769|121978133234|2|7|1975|38|39|260|0|0|0|0|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607786|118471978333|19|7|1998|15|16|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607773|121978133668|7|8|1973|40|41|260|0|0|0|0|2|5|1|76|31|3132107|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607784|110393797618|11|1|1998|16|16|260|0|0|0|0|1|0|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444423||0|0|31338745|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34607982|112972860810|10|8|1998|15|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444435||0|0|31338770|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|34608001|114652902815|20|9|1992|21|22|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1444435||0|0|31338770|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347116|122030684693|1|7|1996|17|18|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346938|112205436596|23|5|1996|18|18|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346943|112356343708|20|4|1995|19|19|260|0|0|0|0|2|5|1|76|31|3132107|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346947|112507153503|11|7|1990|23|24|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346953|112733763155|26|2|1999|15|15|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346970|113488465500|30|7|1998|15|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346971|113488465690|19|5|1998|16|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346983|113865841006|16|10|1995|18|19|260|0|0|0|0|1|5|1|76|31|3132107|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346985|113865842070|29|1|1999|15|15|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346986|113985817200|5|7|1997|16|17|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346994|114338304854|26|6|1998|15|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347005|114564810293|15|1|1994|20|20|260|0|0|0|0|1|5|1|76|31|3132107|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347006|114675674509|21|11|1996|17|18|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347007|114715709596|29|9|1997|16|17|260|0|0|0|0|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347010|114791213393|15|10|1985|28|29|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347014|115744572090|18|6|1993|20|21|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347015|118282975930|23|9|1998|15|16|260|0|0|0|0|2|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347039|118311595975|25|2|1996|18|18|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347045|110767978497|6|9|1996|17|18|260|0|0|0|0|2|0|1|76|31|3106200|31|3162450|1|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347260|112054527377|8|9|1987|26|27|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347262|113865815854|28|6|1998|15|16|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347263|113186730545|28|12|1997|16|17|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347264|110544793802|8|6|1996|17|18|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347265|116032938416|30|9|1998|15|16|260|0|0|0|0|1|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347266|114640263510|13|2|1999|15|15|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347267|119036530023|31|1|1997|17|17|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347268|119036853620|10|10|1996|17|18|260|0|0|0|0|2|5|1|76|31|3132107|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347269|119036725894|25|1|1997|17|17|260|0|0|0|0|2|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347317|113757179365|12|8|1999|14|15|260|0|0|0|0|1|5|1|76|31|3162450|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539902||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38347095|113262139709|27|11|1998|15|16|260|0|0|0|0|2|5|1|76|31|3139300|31|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
2014|38346895|110544818902|18|4|1996|18|18|260|0|0|0|0|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0||1|25|4|1539895||0|0|31322571|31|3162450|5|2|2||||0|0|0|0|0|1|2|1
