ANO_CENSO|PK_COD_MATRICULA|FK_COD_ALUNO|NU_DIA|NU_MES|NU_ANO|NUM_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|FK_COD_PAIS_ORIGEM|FK_COD_ESTADO_NASC|SGL_UF_NASCIMENTO|FK_COD_MUNICIPIO_DNASC|FK_COD_ESTADO_END|SIGLA_END|FK_COD_MUNICIPIO_END|ID_ZONA_RESIDENCIAL|ID_TIPO_ATENDIMENTO|ID_N_T_E_P|ID_RESPONSAVEL_TRANSPORTE|ID_POSSUI_NEC_ESPECIAL|ID_TIPO_NEC_ESP_CEGUEIRA|ID_TIPO_NEC_ESP_BAIXA_VISAO|ID_TIPO_NEC_ESP_SURDEZ|ID_TIPO_NEC_ESP_DEF_AUDITIVA|ID_TIPO_NEC_ESP_SURDO_CEGUEIRA|ID_TIPO_NEC_ESP_DEF_FISICA|ID_TIPO_NEC_ESP_DEF_MENTAL|ID_TIPO_NEC_ESP_TRANSTORNOS|ID_TIPO_NEC_ESP_SINDROME_DOWN|ID_TIPO_NEC_ESP_DEF_MULTIPLAS|ID_TIPO_NEC_ESP_SUPERDOTACAO|ID_NEC_APO_ESP_PEDAGOGICO|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|PK_COD_TURMA|FK_COD_CURSO_PROF|COD_UNIFICADA|FK_COD_TIPO_TURMA|PK_COD_ENTIDADE|FK_COD_ESTADO_ESCOLA|SIGLA_ESCOLA|COD_MUNICIPIO_ESCOLA|ID_LOCALIZACAO_ESC|ID_DEPENDENCIA_ADM_ESC|DESC_CATA_ESCOLA_PRIV|ID_CONVENIADA_PP_ESC|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_APAE|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2008|229677675|114675010422|11|1|1989|19|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|6919290||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|229677799|110047988494|16|4|1984|24|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|6919290||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|229678799|119570234490|6|11|1984|24|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|6919290||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|233828739|114791204483|6|11|1992|16|M|0|1|10|35|SP|3540200|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|6919290||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|218892599|112391106938|9|4|1982|26|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892603|118132388550|24|7|1989|19|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892607|110504157107|19|6|1988|20|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892613|110730404616|5|10|1984|24|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892565|111560705387|7|5|1990|18|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892572|112919549889|15|8|1987|21|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892578|110730404535|3|10|1987|21|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892586|118132797808|22|9|1987|21|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|218892591|110051548720|24|9|1984|24|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7903419||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|227796131|112582483019|10|5|1990|18|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227794086|114338140134|9|2|1991|17|F|0|1|10|31|MG|3132008|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227813766|119520523439|29|10|1984|24|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227787483|111903341352|12|8|1988|20|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227787484|114489154142|29|11|1989|19|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227787486|110016567500|7|4|1992|16|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227787487|111752182439|30|7|1989|19|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227787488|110695395385|24|10|1990|18|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|227799542|118285393509|14|10|1983|25|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|8323342||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|217151941|119262701003|28|3|1986|22|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|217174995|119263231140|18|7|1982|26|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|217077888|110846660732|21|1|1990|18|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|217069365|119260693909|23|10|1989|19|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216931875|111538603097|18|12|1987|21|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216931888|112822031699|14|2|1991|17|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216931899|113727703562|3|8|1987|21|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216931915|111312137850|23|12|1987|21|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216931923|114954569353|6|3|1988|20|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216932759|112519769644|26|4|1990|18|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216932772|111991678435|16|12|1992|16|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216932776|113123828130|3|11|1982|26|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216932797|110051603259|10|6|1983|25|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216932803|110029401843|1|6|1990|18|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|216932811|111183258932|21|3|1992|16|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|217155640|118136173094|30|6|1988|20|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|1|0|0|0|0|0|0|0|0|0|0|0|0||1|26|7487119||0|0|31269875|31|MG|3162450|2|2||||||||1|2|1
2008|223668527|110846456370|12|3|1990|18|M|0|1|10|31|MG|3135209|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668528|118283471162|5|11|1991|17|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668529|110544606476|8|11|1990|18|M|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668530|113727674368|28|4|1990|18|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668531|114640079507|3|12|1990|18|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668532|110921739515|25|4|1991|17|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668533|114244264999|5|9|1991|17|M|0|1|10|35|SP|3550308|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|223668534|111223801275|16|7|1990|18|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
2008|229682260|112356140181|19|5|1992|16|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0||1|26|6918717||0|0|31297518|31|MG|3162450|2|2||||||||1|2|1
