NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2016|217542476|122823728324|10|9|1992|23|24|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522944||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216087087|118286922637|28|9|2000|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522944||0|0|31338745|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079228|144864071992|5|8|1989|26|27|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|1|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079220|144864071305|18|7|1991|24|25|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078984|118321157989|23|5|1999|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078987|112844101371|19|10|1999|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|1|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079070|124309981908|19|6|1971|44|45|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078982|119598193640|30|5|1999|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079090|113199440869|25|12|1992|23|24|260|0|0|0|0|5|2|0|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079016|119632876732|7|1|2000|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078980|118319334038|3|11|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078937|115624945034|26|12|1996|19|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078990|118322328248|10|5|2001|15|15|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079017|112595436766|6|8|1995|20|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079042|114728404373|10|7|1996|19|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|1|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078978|119617190450|24|4|1997|19|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078981|118320968070|16|8|1998|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522633||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075097|111107726106|25|6|2000|15|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075096|111161164480|28|8|2000|15|16|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075099|112617565091|19|1|2001|15|15|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075103|114009269471|14|9|2000|15|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075094|113652185381|28|8|1999|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075098|111765051907|8|5|2000|16|16|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075095|110353246360|3|11|2000|15|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075010|114954594625|23|6|1999|16|17|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075102|112844045528|14|1|2001|15|15|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075104|110180343822|6|3|1998|18|18|260|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8522445||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224048|112733803556|2|10|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224092|114715709677|31|12|1998|17|18|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225725|124312343046|17|5|1984|32|32|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224244|119024514656|9|5|2001|15|15|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224242|118392799827|29|6|2000|15|16|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224067|113563921996|12|5|1985|31|31|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224031|111978984412|11|12|1999|16|17|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224127|118310697766|8|12|2000|15|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224240|119024570564|12|3|2000|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224395|112391712935|15|6|2000|15|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224004|110469404905|16|1|1999|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224077|113865841936|1|5|1997|19|19|260|0|0|0|0|5|2|5|1|76|35|3534401|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224016|111259389609|14|8|2000|15|16|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224013|111224006320|13|5|2000|16|16|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224030|111827921705|19|12|1999|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224009|111032741634|15|11|2000|15|16|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528760||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224543|111479626006|23|1|1996|20|20|320|0|0|0|0|5|1|5|1|76|31|3135209|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224022|111525935878|22|4|2000|16|16|320|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224056|113337600785|19|3|2000|16|16|320|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224055|113297533721|23|8|2000|15|16|320|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224003|110394012797|30|7|1994|21|22|320|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224071|113639469002|17|10|1989|26|27|320|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224083|114118634294|5|11|1999|16|17|320|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225914|116081403423|11|2|1999|17|17|320|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224025|111601369203|26|9|1995|20|21|320|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224038|112205436596|23|5|1996|20|20|320|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216961373|113789850798|12|8|1996|19|20|320|0|0|0|0|5|1|5|1|76|31|3135209|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224080|114050664827|24|12|2000|15|16|320|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224398|122030692289|2|7|1998|17|18|320|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224241|122030684502|30|9|1996|19|20|320|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224316|111148464653|13|5|1998|18|18|320|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|25|8528770||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226080|110544799681|7|11|1996|19|20|195|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528815||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225999|116873230544|7|12|2000|15|16|195|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528815||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226006|117040827815|20|10|1999|16|17|195|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528815||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226020|111780923723|28|1|2001|15|15|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528815||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226000|113290670022|20|6|2000|15|16|195|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528815||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226016|113743622202|25|7|2000|15|16|195|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|25|8528815||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
