NU_ANO_CENSO|ID_MATRICULA|CO_PESSOA_FISICA|NU_DIA|NU_MES|NU_ANO|NU_IDADE_REFERENCIA|NU_IDADE|NU_DURACAO_TURMA|NU_DUR_ATIV_COMP_MESMA_REDE|NU_DUR_ATIV_COMP_OUTRAS_REDES|NU_DUR_AEE_MESMA_REDE|NU_DUR_AEE_OUTRAS_REDES|NU_DIAS_ATIVIDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|CO_PAIS_ORIGEM|CO_UF_NASC|CO_MUNICIPIO_NASC|CO_UF_END|CO_MUNICIPIO_END|TP_ZONA_RESIDENCIAL|TP_OUTRO_LOCAL_AULA|IN_TRANSPORTE_PUBLICO|TP_RESPONSAVEL_TRANSPORTE|IN_TRANSP_VANS_KOMBI|IN_TRANSP_MICRO_ONIBUS|IN_TRANSP_ONIBUS|IN_TRANSP_BICICLETA|IN_TRANSP_TR_ANIMAL|IN_TRANSP_OUTRO_VEICULO|IN_TRANSP_EMBAR_ATE5|IN_TRANSP_EMBAR_5A15|IN_TRANSP_EMBAR_15A35|IN_TRANSP_EMBAR_35|IN_TRANSP_TREM_METRO|IN_NECESSIDADE_ESPECIAL|IN_CEGUEIRA|IN_BAIXA_VISAO|IN_SURDEZ|IN_DEF_AUDITIVA|IN_SURDOCEGUEIRA|IN_DEF_FISICA|IN_DEF_INTELECTUAL|IN_DEF_MULTIPLA|IN_AUTISMO|IN_SINDROME_ASPERGER|IN_SINDROME_RETT|IN_TRANSTORNO_DI|IN_SUPERDOTACAO|IN_RECURSO_LEDOR|IN_RECURSO_TRANSCRICAO|IN_RECURSO_INTERPRETE|IN_RECURSO_LIBRAS|IN_RECURSO_LABIAL|IN_RECURSO_BRAILLE|IN_RECURSO_AMPLIADA_16|IN_RECURSO_AMPLIADA_20|IN_RECURSO_AMPLIADA_24|IN_RECURSO_NENHUM|TP_INGRESSO_FEDERAIS|TP_MEDIACAO_DIDATICO_PEDAGO|IN_ESPECIAL_EXCLUSIVA|IN_REGULAR|IN_EJA|IN_PROFISSIONALIZANTE|TP_ETAPA_ENSINO|ID_TURMA|CO_CURSO_EDUC_PROFISSIONAL|TP_UNIFICADA|TP_TIPO_TURMA|CO_ENTIDADE|CO_REGIAO|CO_MESORREGIAO|CO_MICRORREGIAO|CO_UF|CO_MUNICIPIO|CO_DISTRITO|TP_DEPENDENCIA|TP_LOCALIZACAO|TP_CATEGORIA_ESCOLA_PRIVADA|IN_CONVENIADA_PP|TP_CONVENIO_PODER_PUBLICO|IN_MANT_ESCOLA_PRIVADA_EMP|IN_MANT_ESCOLA_PRIVADA_ONG|IN_MANT_ESCOLA_PRIVADA_SIND|IN_MANT_ESCOLA_PRIVADA_SIST_S|IN_MANT_ESCOLA_PRIVADA_S_FINS|TP_REGULAMENTACAO|TP_LOCALIZACAO_DIFERENCIADA|IN_EDUCACAO_INDIGENA
2016|216079043|110029372649|3|10|1996|19|20|260|0|0|0|0|5|2|0|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522634||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078936|118317507911|27|2|1999|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|1|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8522634||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079069|123633031480|5|3|1998|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|1|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8522634||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079036|111085544663|7|3|1996|20|20|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522634||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216079039|120732134217|30|10|1995|20|21|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|1|0|0|0|0|0|0|1|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8522634||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216078983|119617431911|24|9|1996|19|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522634||0|0|31338753|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075105|113501164911|18|7|1999|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075182|118276327981|4|12|1999|16|17|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075143|112972862430|7|4|1992|24|24|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075106|113652185209|23|12|1999|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075008|111765053519|27|11|1995|20|21|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075136|113878508491|27|7|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075135|112972860810|10|8|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075142|112142652947|18|2|1988|28|28|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075137|118321398838|7|12|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216075009|111938163353|25|11|1999|16|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8522446||0|0|31338770|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224089|114413844130|30|10|1999|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224132|118311595460|17|4|1999|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224050|113186754568|11|6|1997|18|19|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224207|119010396761|9|1|2000|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224027|111752352962|1|11|1998|17|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224032|112014464579|9|7|1999|16|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224028|111752391518|9|10|1997|18|19|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224090|114564810293|15|1|1994|22|22|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224005|110846623020|30|9|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224026|111601371100|17|10|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224024|111601329503|6|8|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224057|113337600866|31|1|2000|16|16|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224037|112129956431|17|5|1999|17|17|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224454|113865815854|28|6|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224075|113865839443|7|2|1998|18|18|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224076|113865841006|16|10|1995|20|21|260|0|0|0|0|5|1|5|1|76|31|3132107|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224250|114244335250|22|2|1999|17|17|260|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224049|112809318840|27|9|1998|17|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224010|111072845546|13|2|1998|18|18|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|1|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216224006|110921947894|7|3|1996|20|20|260|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|1|2|0|0|1|0|0|0|0|0|0|0|0|0|||||||||||||||||||||||||1|0|1|0|0|26|8528761||0|0|31322571|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225946|115323813520|1|1|2000|16|16|195|0|0|0|0|5|2|5|1|76|31|3109451|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225942|113519213639|25|2|2000|16|16|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226027|110047471017|23|7|1999|16|17|195|0|0|0|0|5|1|5|1|76|35|3550308|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226014|112884767796|30|9|1997|18|19|195|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225935|112158517823|8|6|2000|15|16|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226031|122814147012|5|6|1999|16|17|195|0|0|0|0|5|1|5|1|76|31|3170404|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226028|116928480547|5|11|1999|16|17|195|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226009|110575496907|12|3|2000|16|16|195|0|0|0|0|5|2|5|1|76|31|3132107|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226026|110573376840|25|10|2000|15|16|195|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225930|110771137221|26|6|1998|17|18|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225947|115731055466|10|5|2000|16|16|195|0|0|0|0|5|1|5|1|76|31|3139300|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225932|111072853050|4|8|1992|23|24|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226013|110952670355|16|10|1999|16|17|195|0|0|0|0|5|2|5|1|76|53|5300108|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528816||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226057|122814149066|9|6|1998|17|18|195|0|0|0|0|5|1|5|1|76|53|5300108|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528819||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225950|117045310209|16|11|1997|18|19|195|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528819||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225941|113366075057|7|7|2000|15|16|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528819||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216226040|111978969456|31|7|1998|17|18|195|0|0|0|0|5|1|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528819||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
2016|216225936|112356324312|5|11|1998|17|18|195|0|0|0|0|5|2|5|1|76|31|3162450|31|3162450|2|3|0|||||||||||||0|||||||||||||||||||||||||1|0|1|0|0|26|8528819||0|0|31319058|3|3102|31003|31|3162450|316245005|2|2|||||||||1|2|1
